date;hour;value;lat;lon;height
"2020-01-29";"03:00";0.02;53.25;19.8;11750
"2020-01-29";"03:00";0.01;53.75;19.8;11750
"2020-01-29";"03:00";0.01;54.25;19.8;11750
"2020-01-29";"03:00";0.01;54.75;19.8;11750
"2020-01-29";"03:00";0.02;49.25;20.6;11750
"2020-01-29";"03:00";0.02;49.75;20.6;11750
"2020-01-29";"03:00";0.02;50.25;20.6;11750
"2020-01-29";"03:00";0.02;50.75;20.6;11750
"2020-01-29";"03:00";0.02;51.25;20.6;11750
"2020-01-29";"03:00";0.02;51.75;20.6;11750
"2020-01-29";"03:00";0.02;52.25;20.6;11750
"2020-01-29";"03:00";0.02;52.75;20.6;11750
"2020-01-29";"03:00";0.02;53.25;20.6;11750
"2020-01-29";"03:00";0.01;53.75;20.6;11750
"2020-01-29";"03:00";0.01;54.25;20.6;11750
"2020-01-29";"03:00";0.01;54.75;20.6;11750
"2020-01-29";"03:00";0.02;49.25;21.4;11750
"2020-01-29";"03:00";0.02;49.75;21.4;11750
"2020-01-29";"03:00";0.02;50.25;21.4;11750
"2020-01-29";"03:00";0.02;50.75;21.4;11750
"2020-01-29";"03:00";0.02;51.25;21.4;11750
"2020-01-29";"03:00";0.01;51.75;21.4;11750
"2020-01-29";"03:00";0.02;52.25;21.4;11750
"2020-01-29";"03:00";0.02;52.75;21.4;11750
"2020-01-29";"03:00";0.02;53.25;21.4;11750
"2020-01-29";"03:00";0.01;53.75;21.4;11750
"2020-01-29";"03:00";0.01;54.25;21.4;11750
"2020-01-29";"03:00";0.01;54.75;21.4;11750
"2020-01-29";"03:00";0.02;49.25;22.2;11750
"2020-01-29";"03:00";0.02;49.75;22.2;11750
"2020-01-29";"03:00";0.02;50.25;22.2;11750
"2020-01-29";"03:00";0.02;50.75;22.2;11750
"2020-01-29";"03:00";0.01;51.25;22.2;11750
"2020-01-29";"03:00";0.01;51.75;22.2;11750
"2020-01-29";"03:00";0.02;52.25;22.2;11750
"2020-01-29";"03:00";0.01;52.75;22.2;11750
"2020-01-29";"03:00";0.01;53.25;22.2;11750
"2020-01-29";"03:00";0;53.75;22.2;11750
"2020-01-29";"03:00";0;54.25;22.2;11750
"2020-01-29";"03:00";0.01;54.75;22.2;11750
"2020-01-29";"03:00";0.02;49.25;23;11750
"2020-01-29";"03:00";0.02;49.75;23;11750
"2020-01-29";"03:00";0.02;50.25;23;11750
"2020-01-29";"03:00";0.02;50.75;23;11750
"2020-01-29";"03:00";0.02;51.25;23;11750
"2020-01-29";"03:00";0.01;51.75;23;11750
"2020-01-29";"03:00";0.01;52.25;23;11750
"2020-01-29";"03:00";0.01;52.75;23;11750
"2020-01-29";"03:00";0.01;53.25;23;11750
"2020-01-29";"03:00";0;53.75;23;11750
"2020-01-29";"03:00";0;54.25;23;11750
"2020-01-29";"03:00";0.01;54.75;23;11750
